ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
216999_at,8.74E-01,6.19E-01,0.4983845,-6.036932,0.3488852,EPOR,erythropoietin receptor
215039_at,8.74E-01,6.19E-01,0.4981212,-6.037058,0.235282,LINC01140,long intergenic non-protein coding RNA 1140
218406_x_at,8.74E-01,6.19E-01,-0.4980477,-6.037093,-0.3004435,NENF,neudesin neurotrophic factor
222108_at,8.74E-01,6.20E-01,0.4977465,-6.037237,0.2765388,AMIGO2,adhesion molecule with Ig like domain 2
221374_at,8.74E-01,6.20E-01,-0.4977207,-6.03725,-0.275363,FGF16,fibroblast growth factor 16
39966_at,8.74E-01,6.20E-01,0.4975511,-6.037331,0.2787628,CSPG5,chondroitin sulfate proteoglycan 5
212117_at,8.74E-01,6.20E-01,0.497514,-6.037349,0.1293301,RHOQ,ras homolog family member Q
222241_at,8.74E-01,6.20E-01,0.4974444,-6.037382,0.1890296,MVB12B,multivesicular body subunit 12B
219694_at,8.74E-01,6.20E-01,-0.4973264,-6.037439,-0.3533658,FAM105A,family with sequence similarity 105 member A
216504_s_at,8.74E-01,6.20E-01,0.4970478,-6.037572,0.1738073,SLC39A8,solute carrier family 39 member 8
207913_at,8.74E-01,6.20E-01,0.496943,-6.037622,0.3424791,CYP2F1,cytochrome P450 family 2 subfamily F member 1
203786_s_at,8.74E-01,6.20E-01,0.4968755,-6.037654,0.2654004,TPD52L1,tumor protein D52-like 1
212812_at,8.74E-01,6.20E-01,0.4968303,-6.037676,0.3391905,SERINC5,serine incorporator 5
222383_s_at,8.75E-01,6.20E-01,-0.4966772,-6.037749,-0.2238339,ALOXE3,arachidonate lipoxygenase 3
204301_at,8.75E-01,6.20E-01,0.4965847,-6.037793,0.3897086,KBTBD11,kelch repeat and BTB domain containing 11
206826_at,8.75E-01,6.21E-01,0.4960917,-6.038029,0.330129,PMP2,peripheral myelin protein 2
204637_at,8.75E-01,6.21E-01,-0.4959849,-6.03808,-0.2614981,CGA,"glycoprotein hormones, alpha polypeptide"
203925_at,8.75E-01,6.21E-01,0.4958809,-6.038129,0.2634343,GCLM,glutamate-cysteine ligase modifier subunit
218124_at,8.75E-01,6.21E-01,-0.495826,-6.038156,-0.1386245,RETSAT,retinol saturase
211714_x_at,8.75E-01,6.21E-01,0.4958069,-6.038165,0.12167,TUBB,tubulin beta class I
213052_at,8.75E-01,6.21E-01,-0.4955382,-6.038293,-0.1442019,PRKAR2A,protein kinase cAMP-dependent type II regulatory subunit alpha
219184_x_at,8.76E-01,6.21E-01,-0.4951626,-6.038472,-0.34836,TIMM22,translocase of inner mitochondrial membrane 22 homolog (yeast)
204072_s_at,8.76E-01,6.22E-01,-0.4950946,-6.038504,-0.3158016,FRY,FRY microtubule binding protein
214064_at,8.76E-01,6.22E-01,-0.4949845,-6.038557,-0.2866335,TF,transferrin
205590_at,8.76E-01,6.22E-01,0.4949442,-6.038576,0.3114383,RASGRP1,RAS guanyl releasing protein 1
37966_at,8.76E-01,6.22E-01,0.4946636,-6.03871,0.2160517,PARVB,parvin beta
203900_at,8.76E-01,6.22E-01,-0.4946575,-6.038713,-0.1556614,SZT2,seizure threshold 2 homolog (mouse)
220053_at,8.76E-01,6.22E-01,-0.4946326,-6.038724,-0.2640078,GDF3,growth differentiation factor 3
212805_at,8.76E-01,6.22E-01,-0.4945989,-6.038741,-0.1704887,PRUNE2,prune homolog 2
206956_at,8.76E-01,6.22E-01,-0.4945515,-6.038763,-0.2429305,PMF1-BGLAP///PMF1///BGLAP,PMF1-BGLAP readthrough///polyamine-modulated factor 1///bone gamma-carboxyglutamate protein
203447_at,8.76E-01,6.22E-01,-0.4944771,-6.038799,-0.1077587,PSMD5,"proteasome 26S subunit, non-ATPase 5"
203707_at,8.76E-01,6.22E-01,-0.4943564,-6.038856,-0.0893401,LINC00921///ZNF263,long intergenic non-protein coding RNA 921///zinc finger protein 263
217210_at,8.76E-01,6.22E-01,-0.4943209,-6.038873,-0.408193,,
215257_at,8.76E-01,6.22E-01,-0.4943044,-6.038881,-0.1884261,ERGIC3,ERGIC and golgi 3
210738_s_at,8.76E-01,6.22E-01,0.4942797,-6.038892,0.4128488,SLC4A4,solute carrier family 4 member 4
201694_s_at,8.76E-01,6.22E-01,-0.4942239,-6.038919,-0.3622136,EGR1,early growth response 1
210740_s_at,8.76E-01,6.22E-01,-0.4939563,-6.039046,-0.1029344,ITPK1,inositol-tetrakisphosphate 1-kinase
215274_at,8.76E-01,6.22E-01,0.4938976,-6.039074,0.1383639,SLC12A3,solute carrier family 12 member 3
207437_at,8.76E-01,6.22E-01,-0.4938838,-6.039081,-0.4461441,NOVA1,NOVA alternative splicing regulator 1
205208_at,8.76E-01,6.22E-01,0.4938425,-6.0391,0.2242314,ALDH1L1,aldehyde dehydrogenase 1 family member L1
202950_at,8.76E-01,6.22E-01,0.49381,-6.039116,0.1661593,CRYZ,crystallin zeta
216628_at,8.76E-01,6.22E-01,0.4937772,-6.039131,0.2609748,,
205709_s_at,8.76E-01,6.23E-01,-0.4935327,-6.039248,-0.2629637,CDS1,CDP-diacylglycerol synthase 1
203523_at,8.76E-01,6.23E-01,0.4934571,-6.039283,0.3698447,LSP1,lymphocyte-specific protein 1
207694_at,8.76E-01,6.23E-01,-0.4933959,-6.039313,-0.2908592,POU3F4,POU class 3 homeobox 4
211865_s_at,8.76E-01,6.23E-01,-0.4933815,-6.039319,-0.3284872,FZR1,fizzy/cell division cycle 20 related 1
215383_x_at,8.76E-01,6.23E-01,0.4933207,-6.039348,0.1355881,SPG21,"spastic paraplegia 21 (autosomal recessive, Mast syndrome)"
202402_s_at,8.76E-01,6.23E-01,-0.4931934,-6.039409,-0.1322832,CARS,cysteinyl-tRNA synthetase
204361_s_at,8.76E-01,6.23E-01,0.4930635,-6.03947,0.3476194,SKAP2,src kinase associated phosphoprotein 2
214496_x_at,8.76E-01,6.23E-01,-0.4930518,-6.039476,-0.1586438,KAT6B,lysine acetyltransferase 6B
215129_at,8.76E-01,6.23E-01,0.4929498,-6.039524,0.2875709,PIK3C2G,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma
201625_s_at,8.76E-01,6.23E-01,0.4927899,-6.0396,0.1583609,INSIG1,insulin induced gene 1
208726_s_at,8.76E-01,6.23E-01,0.4927561,-6.039616,0.0769211,EIF2S2,eukaryotic translation initiation factor 2 subunit beta
204066_s_at,8.76E-01,6.23E-01,-0.4926154,-6.039683,-0.2663618,AGAP1,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1"
203590_at,8.76E-01,6.23E-01,0.4925131,-6.039731,0.281301,DYNC1LI2,dynein cytoplasmic 1 light intermediate chain 2
213977_s_at,8.76E-01,6.23E-01,0.4923121,-6.039827,0.1223499,CIZ1,CDKN1A interacting zinc finger protein 1
205280_at,8.76E-01,6.24E-01,0.4921679,-6.039895,0.3624312,GLRB,glycine receptor beta
205117_at,8.76E-01,6.24E-01,-0.4920053,-6.039972,-0.280373,FGF1,fibroblast growth factor 1
210699_at,8.76E-01,6.24E-01,-0.4919683,-6.03999,-0.3041017,,
217439_at,8.76E-01,6.24E-01,-0.49196,-6.039993,-0.3110267,LOC101928278,uncharacterized LOC101928278
221176_x_at,8.76E-01,6.24E-01,0.4919367,-6.040004,0.2690497,,
212459_x_at,8.76E-01,6.24E-01,-0.4918876,-6.040028,-0.3218822,SUCLG2,succinate-CoA ligase GDP-forming beta subunit
210198_s_at,8.76E-01,6.24E-01,-0.4918374,-6.040051,-0.3218961,PLP1,proteolipid protein 1
220331_at,8.76E-01,6.24E-01,0.4916253,-6.040152,0.3757256,CYP46A1,cytochrome P450 family 46 subfamily A member 1
215996_at,8.76E-01,6.24E-01,-0.4915348,-6.040195,-0.1666442,,
214570_x_at,8.76E-01,6.24E-01,-0.4914879,-6.040217,-0.2165989,LOC102725315///LOC102725072///LOC727983///POM121L10P///POM121L4P///POM121L8P///POM121L9P///POM121L1P,"putative POM121-like protein 1-like///uncharacterized LOC102725072///putative POM121-like protein 1-like///POM121 transmembrane nucleoporin like 10, pseudogene///POM121 transmembrane nucleoporin like 4, pseudogene///POM121 transmembrane nucleoporin like 8, pseudogene///POM121 transmembrane nucleoporin like 9, pseudogene///POM121 transmembrane nucleoporin like 1, pseudogene"
206339_at,8.76E-01,6.24E-01,0.4914864,-6.040218,0.2301309,CARTPT,CART prepropeptide
211769_x_at,8.76E-01,6.24E-01,-0.4914256,-6.040246,-0.1190651,SERINC3,serine incorporator 3
205947_s_at,8.76E-01,6.24E-01,-0.4914065,-6.040255,-0.2845463,VIPR2,vasoactive intestinal peptide receptor 2
202289_s_at,8.76E-01,6.24E-01,0.4913404,-6.040287,0.3404934,TACC2,transforming acidic coiled-coil containing protein 2
209886_s_at,8.76E-01,6.24E-01,-0.4913187,-6.040297,-0.2925477,SMAD6,SMAD family member 6
218282_at,8.76E-01,6.24E-01,0.4912362,-6.040336,0.1284996,EDEM2,ER degradation enhancing alpha-mannosidase like protein 2
218146_at,8.76E-01,6.24E-01,-0.4911903,-6.040358,-0.1137641,GLT8D1,glycosyltransferase 8 domain containing 1
203877_at,8.76E-01,6.24E-01,-0.4911564,-6.040374,-0.1973851,MMP11,matrix metallopeptidase 11
221611_s_at,8.76E-01,6.24E-01,0.491143,-6.04038,0.2274816,PHF7,PHD finger protein 7
201929_s_at,8.76E-01,6.24E-01,0.4911002,-6.0404,0.2219623,PKP4,plakophilin 4
201852_x_at,8.76E-01,6.24E-01,-0.4910583,-6.04042,-0.2438844,COL3A1,collagen type III alpha 1 chain
210332_at,8.76E-01,6.24E-01,0.4910111,-6.040442,0.2291802,ACHE,acetylcholinesterase (Cartwright blood group)
216426_at,8.76E-01,6.24E-01,0.4909585,-6.040467,0.2062097,,
206859_s_at,8.76E-01,6.24E-01,0.49095,-6.040471,0.1593379,PAEP,progestagen associated endometrial protein
207661_s_at,8.76E-01,6.24E-01,-0.4909306,-6.04048,-0.330603,SH3PXD2A,SH3 and PX domains 2A
215804_at,8.76E-01,6.25E-01,-0.4908523,-6.040517,-0.1579563,EPHA1,EPH receptor A1
219537_x_at,8.76E-01,6.25E-01,-0.490835,-6.040526,-0.2951643,DLL3,delta like canonical Notch ligand 3
204106_at,8.76E-01,6.25E-01,-0.4908068,-6.040539,-0.1500667,TESK1,testis-specific kinase 1
207195_at,8.76E-01,6.25E-01,0.4908041,-6.04054,0.3502948,CNTN6,contactin 6
217648_at,8.77E-01,6.25E-01,-0.4906514,-6.040612,-0.2327591,,
202280_at,8.77E-01,6.25E-01,0.4904833,-6.040692,0.2416291,GAK,cyclin G associated kinase
201401_s_at,8.77E-01,6.25E-01,-0.4904677,-6.040699,-0.3775154,GRK2,G protein-coupled receptor kinase 2
221758_at,8.77E-01,6.25E-01,0.4902869,-6.040784,0.1233298,ARMC6,armadillo repeat containing 6
201182_s_at,8.77E-01,6.25E-01,-0.4902134,-6.040819,-0.1767372,CHD4,chromodomain helicase DNA binding protein 4
205327_s_at,8.77E-01,6.25E-01,0.4900446,-6.040899,0.1502315,ACVR2A,activin A receptor type 2A
200907_s_at,8.77E-01,6.25E-01,0.4896554,-6.041082,0.3945178,PALLD,"palladin, cytoskeletal associated protein"
210533_at,8.77E-01,6.25E-01,-0.489616,-6.041101,-0.2180674,MSH4,mutS homolog 4
215403_at,8.77E-01,6.25E-01,0.4894737,-6.041168,0.2869898,,
209773_s_at,8.77E-01,6.25E-01,-0.4894733,-6.041168,-0.1898212,RRM2,ribonucleotide reductase regulatory subunit M2
213666_at,8.77E-01,6.26E-01,-0.4893926,-6.041206,-0.1771259,SEPT6,septin 6
215011_at,8.77E-01,6.26E-01,-0.4892672,-6.041265,-0.1212568,SNHG3///SNORA73A,"small nucleolar RNA host gene 3///small nucleolar RNA, H/ACA box 73A"
206032_at,8.77E-01,6.26E-01,0.4891417,-6.041324,0.237983,DSC3,desmocollin 3
210703_at,8.77E-01,6.26E-01,-0.4888808,-6.041447,-0.2302806,,
216121_at,8.77E-01,6.26E-01,-0.4888536,-6.04146,-0.1967184,,
212053_at,8.77E-01,6.26E-01,0.4888278,-6.041472,0.0858495,LOC102724985///PDXDC1,pyridoxal-dependent decarboxylase domain-containing protein 1///pyridoxal dependent decarboxylase domain containing 1
210709_at,8.77E-01,6.26E-01,-0.4887754,-6.041497,-0.333303,ZC3H15,zinc finger CCCH-type containing 15
206571_s_at,8.77E-01,6.26E-01,-0.4887453,-6.041511,-0.1988588,MAP4K4,mitogen-activated protein kinase kinase kinase kinase 4
205268_s_at,8.77E-01,6.26E-01,-0.4887351,-6.041516,-0.436196,ADD2,adducin 2
212375_at,8.77E-01,6.26E-01,-0.4887317,-6.041517,-0.1037752,EP400,E1A binding protein p400
216824_at,8.77E-01,6.26E-01,0.4885639,-6.041596,0.2461613,,
212427_at,8.77E-01,6.26E-01,0.4885486,-6.041603,0.2191106,KIAA0368,KIAA0368
218871_x_at,8.77E-01,6.26E-01,0.4885207,-6.041616,0.1641247,CSGALNACT2,chondroitin sulfate N-acetylgalactosaminyltransferase 2
211149_at,8.77E-01,6.26E-01,-0.4884367,-6.041656,-0.4056634,UTY,"ubiquitously transcribed tetratricopeptide repeat containing, Y-linked"
206216_at,8.77E-01,6.26E-01,0.4883916,-6.041677,0.2013716,SRPK3,SRSF protein kinase 3
215542_at,8.77E-01,6.26E-01,-0.4883459,-6.041699,-0.320923,,
218469_at,8.77E-01,6.26E-01,0.4882999,-6.04172,0.2961043,GREM1,"gremlin 1, DAN family BMP antagonist"
221530_s_at,8.77E-01,6.26E-01,-0.4882858,-6.041727,-0.3733896,BHLHE41,basic helix-loop-helix family member e41
212417_at,8.77E-01,6.26E-01,0.48822,-6.041758,0.2610451,SCAMP1,secretory carrier membrane protein 1
209205_s_at,8.78E-01,6.26E-01,0.488106,-6.041811,0.2626865,LMO4,LIM domain only 4
220065_at,8.78E-01,6.27E-01,-0.487902,-6.041907,-0.1942252,TNMD,tenomodulin
210607_at,8.78E-01,6.27E-01,-0.4878061,-6.041952,-0.334403,FLT3LG,fms related tyrosine kinase 3 ligand
209269_s_at,8.78E-01,6.27E-01,0.487691,-6.042006,0.1869741,SYK,spleen associated tyrosine kinase
205528_s_at,8.78E-01,6.27E-01,-0.4876865,-6.042008,-0.6226672,RUNX1T1,RUNX1 translocation partner 1
210721_s_at,8.78E-01,6.27E-01,-0.4876622,-6.04202,-0.4062499,PAK5,p21 (RAC1) activated kinase 5
204144_s_at,8.78E-01,6.27E-01,0.4875599,-6.042068,0.1359958,PIGQ,phosphatidylinositol glycan anchor biosynthesis class Q
202485_s_at,8.78E-01,6.27E-01,-0.4875592,-6.042068,-0.1653015,MBD2,methyl-CpG binding domain protein 2
208613_s_at,8.78E-01,6.27E-01,0.4874878,-6.042102,0.4164143,FLNB,filamin B
208653_s_at,8.78E-01,6.27E-01,-0.487382,-6.042151,-0.2474864,CD164,CD164 molecule
205791_x_at,8.78E-01,6.27E-01,0.4871464,-6.042262,0.253689,ZNF230,zinc finger protein 230
217819_at,8.78E-01,6.27E-01,0.4871332,-6.042268,0.0836764,GOLGA7,golgin A7
203947_at,8.78E-01,6.27E-01,-0.4869671,-6.042346,-0.0923824,CSTF3,cleavage stimulation factor subunit 3
209924_at,8.78E-01,6.27E-01,-0.4868478,-6.042402,-0.3114211,CCL18,C-C motif chemokine ligand 18
216595_at,8.78E-01,6.28E-01,-0.4865561,-6.042538,-0.2521138,FAM186A,family with sequence similarity 186 member A
216257_at,8.78E-01,6.28E-01,-0.4865344,-6.042548,-0.1822858,SERPINB13,serpin family B member 13
218135_at,8.78E-01,6.28E-01,0.4864078,-6.042608,0.1106085,ERGIC2,ERGIC and golgi 2
211855_s_at,8.78E-01,6.28E-01,0.4863681,-6.042626,0.2924661,SLC25A14,solute carrier family 25 member 14
215441_at,8.78E-01,6.28E-01,0.4863291,-6.042645,0.4261177,,
221579_s_at,8.78E-01,6.28E-01,-0.486149,-6.042729,-0.1164349,RPS10-NUDT3///NUDT3,RPS10-NUDT3 readthrough///nudix hydrolase 3
208120_x_at,8.78E-01,6.28E-01,0.4860845,-6.042759,0.1581314,FKSG49,FKSG49
205157_s_at,8.78E-01,6.28E-01,-0.4859961,-6.0428,-0.4081321,KRT17///JUP,keratin 17///junction plakoglobin
210889_s_at,8.78E-01,6.28E-01,-0.4859662,-6.042814,-0.4299587,FCGR2B,Fc fragment of IgG receptor IIb
209656_s_at,8.78E-01,6.28E-01,0.4859217,-6.042835,0.3789164,TMEM47,transmembrane protein 47
200919_at,8.78E-01,6.28E-01,-0.4858982,-6.042846,-0.098181,PHC2,polyhomeotic homolog 2
222367_at,8.78E-01,6.28E-01,-0.4858647,-6.042862,-0.239518,WHAMMP2///WHAMMP3,"WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 2///WAS protein homolog associated with actin, golgi membranes and microtubules pseudogene 3"
206825_at,8.78E-01,6.28E-01,0.4857889,-6.042897,0.2067445,OXTR,oxytocin receptor
AFFX-TrpnX-3_at,8.78E-01,6.28E-01,0.4856799,-6.042948,0.3568722,,
211685_s_at,8.78E-01,6.28E-01,-0.485677,-6.04295,-0.1829421,NCALD,neurocalcin delta
204763_s_at,8.78E-01,6.28E-01,0.4856619,-6.042957,0.275972,GNAO1,G protein subunit alpha o1
201728_s_at,8.78E-01,6.28E-01,0.4856005,-6.042985,0.1572706,KIAA0100,KIAA0100
219633_at,8.78E-01,6.28E-01,-0.4855459,-6.043011,-0.1182835,TTPAL,alpha tocopherol transfer protein like
216634_at,8.78E-01,6.28E-01,-0.4855342,-6.043016,-0.3173692,PLCH1,phospholipase C eta 1
216287_at,8.78E-01,6.28E-01,0.4854184,-6.04307,0.1598716,,
212658_at,8.78E-01,6.28E-01,-0.4854034,-6.043077,-0.1874207,LHFPL2,lipoma HMGIC fusion partner-like 2
215531_s_at,8.78E-01,6.28E-01,0.4853796,-6.043089,0.345739,GABRA5,gamma-aminobutyric acid type A receptor alpha5 subunit
207988_s_at,8.78E-01,6.28E-01,-0.4853773,-6.04309,-0.0985497,ARPC2,actin related protein 2/3 complex subunit 2
200908_s_at,8.78E-01,6.29E-01,0.4851651,-6.043189,0.2374386,RPLP2,ribosomal protein lateral stalk subunit P2
210273_at,8.78E-01,6.29E-01,-0.4850965,-6.043221,-0.1845962,PCDH7,protocadherin 7
211188_at,8.78E-01,6.29E-01,0.4850175,-6.043258,0.2695023,CD84,CD84 molecule
201244_s_at,8.78E-01,6.29E-01,-0.484999,-6.043266,-0.0736682,RAF1,"Raf-1 proto-oncogene, serine/threonine kinase"
213161_at,8.78E-01,6.29E-01,0.4848989,-6.043313,0.1099451,TSTD2///TMOD1,thiosulfate sulfurtransferase like domain containing 2///tropomodulin 1
203083_at,8.79E-01,6.29E-01,-0.4846708,-6.04342,-0.2489969,THBS2,thrombospondin 2
218144_s_at,8.79E-01,6.29E-01,-0.4846193,-6.043444,-0.1173618,INF2,"inverted formin, FH2 and WH2 domain containing"
221090_s_at,8.79E-01,6.29E-01,-0.4845438,-6.043479,-0.0981932,OGFOD1,2-oxoglutarate and iron dependent oxygenase domain containing 1
217119_s_at,8.79E-01,6.29E-01,-0.48438,-6.043555,-0.2703352,CXCR3,C-X-C motif chemokine receptor 3
215065_at,8.79E-01,6.29E-01,0.48416,-6.043658,0.2949937,PHF8,PHD finger protein 8
218717_s_at,8.79E-01,6.29E-01,0.4839988,-6.043733,0.2059714,P3H2,prolyl 3-hydroxylase 2
211707_s_at,8.79E-01,6.29E-01,0.4838813,-6.043788,0.1087373,IQCB1,IQ motif containing B1
206029_at,8.79E-01,6.29E-01,0.4838062,-6.043823,0.337131,ANKRD1,ankyrin repeat domain 1
207785_s_at,8.79E-01,6.30E-01,-0.4837431,-6.043852,-0.1120625,RBPJ,recombination signal binding protein for immunoglobulin kappa J region
214451_at,8.79E-01,6.30E-01,-0.4836805,-6.043881,-0.323072,TFAP2B,transcription factor AP-2 beta
216178_x_at,8.79E-01,6.30E-01,0.483657,-6.043892,0.3436537,ITGB1,integrin subunit beta 1
217954_s_at,8.79E-01,6.30E-01,0.4836388,-6.0439,0.1079674,PHF3,PHD finger protein 3
215260_s_at,8.79E-01,6.30E-01,0.4835736,-6.043931,0.1681247,TCF3,transcription factor 3
220821_at,8.79E-01,6.30E-01,-0.4835696,-6.043933,-0.2879469,GALR1,galanin receptor 1
202292_x_at,8.79E-01,6.30E-01,-0.4834327,-6.043996,-0.1427111,LYPLA2,lysophospholipase II
211427_s_at,8.79E-01,6.30E-01,0.4833873,-6.044018,0.3457263,KCNJ13,potassium voltage-gated channel subfamily J member 13
209213_at,8.79E-01,6.30E-01,0.4833433,-6.044038,0.3876902,CBR1,carbonyl reductase 1
208334_at,8.79E-01,6.30E-01,-0.4832222,-6.044094,-0.2692337,NDST4,N-deacetylase and N-sulfotransferase 4
201919_at,8.79E-01,6.30E-01,-0.4831894,-6.04411,-0.0912198,SLC25A36,solute carrier family 25 member 36
213116_at,8.79E-01,6.30E-01,-0.4830493,-6.044175,-0.2409476,NEK3,NIMA related kinase 3
211277_x_at,8.79E-01,6.30E-01,-0.4829016,-6.044243,-0.1811056,APP,amyloid beta precursor protein
212586_at,8.79E-01,6.30E-01,0.4828822,-6.044252,0.310231,CAST,calpastatin
210690_at,8.79E-01,6.30E-01,-0.4827987,-6.044291,-0.4223688,KLRC4,killer cell lectin like receptor C4
AFFX-PheX-M_at,8.79E-01,6.30E-01,-0.4827745,-6.044302,-0.2723355,,
212080_at,8.79E-01,6.30E-01,-0.4826894,-6.044342,-0.1368134,KMT2A,lysine methyltransferase 2A
211089_s_at,8.79E-01,6.30E-01,-0.482688,-6.044343,-0.1406984,NEK3,NIMA related kinase 3
220847_x_at,8.79E-01,6.30E-01,-0.4826724,-6.04435,-0.1764228,ZNF221,zinc finger protein 221
212708_at,8.79E-01,6.30E-01,0.4826352,-6.044367,0.120852,MSL1,male specific lethal 1 homolog
219852_s_at,8.79E-01,6.30E-01,-0.482606,-6.044381,-0.1526606,MORN1,MORN repeat containing 1
220687_at,8.79E-01,6.30E-01,0.4824874,-6.044436,0.2867998,LOC101927550,uncharacterized LOC101927550
40446_at,8.79E-01,6.31E-01,-0.4823182,-6.044514,-0.1087104,PHF1,PHD finger protein 1
210845_s_at,8.79E-01,6.31E-01,-0.4823125,-6.044517,-0.2265657,PLAUR,"plasminogen activator, urokinase receptor"
201287_s_at,8.79E-01,6.31E-01,0.4823019,-6.044522,0.1155495,SDC1,syndecan 1
217481_x_at,8.79E-01,6.31E-01,-0.4822308,-6.044555,-0.2201287,SHISA6,shisa family member 6
217465_at,8.79E-01,6.31E-01,-0.482082,-6.044624,-0.1823895,NCKAP1,NCK associated protein 1
212412_at,8.79E-01,6.31E-01,-0.4820315,-6.044648,-0.1945462,PDLIM5,PDZ and LIM domain 5
222132_s_at,8.79E-01,6.31E-01,0.4820257,-6.04465,0.1271619,AGK,acylglycerol kinase
214893_x_at,8.79E-01,6.31E-01,0.4819632,-6.044679,0.323935,HCN2,hyperpolarization activated cyclic nucleotide gated potassium channel 2
201192_s_at,8.79E-01,6.31E-01,-0.4819124,-6.044703,-0.1066711,PITPNA,phosphatidylinositol transfer protein alpha
216444_at,8.79E-01,6.31E-01,-0.4818375,-6.044737,-0.2377335,,
213444_at,8.79E-01,6.31E-01,0.4817712,-6.044768,0.1938803,ZNF862,zinc finger protein 862
214342_at,8.79E-01,6.31E-01,0.4817414,-6.044782,0.267326,ATXN7L1,ataxin 7 like 1
212223_at,8.79E-01,6.31E-01,0.4816618,-6.044819,0.1654912,IDS,iduronate 2-sulfatase
212362_at,8.79E-01,6.31E-01,0.4816124,-6.044842,0.2035023,ATP2A2,ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2
201363_s_at,8.79E-01,6.31E-01,-0.4815168,-6.044886,-0.1650943,IVNS1ABP,influenza virus NS1A binding protein
203741_s_at,8.79E-01,6.31E-01,-0.4814525,-6.044916,-0.2786563,ADCY7,adenylate cyclase 7
221242_at,8.79E-01,6.31E-01,-0.4814164,-6.044933,-0.2469002,,
216968_at,8.79E-01,6.31E-01,-0.4813427,-6.044967,-0.2740489,MASP2,mannan binding lectin serine peptidase 2
210513_s_at,8.79E-01,6.31E-01,-0.4812507,-6.045009,-0.1251693,VEGFA,vascular endothelial growth factor A
202477_s_at,8.79E-01,6.31E-01,-0.4811323,-6.045064,-0.0983388,TUBGCP2,tubulin gamma complex associated protein 2
222084_s_at,8.79E-01,6.31E-01,0.4811096,-6.045075,0.2796774,SBF1,SET binding factor 1
203198_at,8.79E-01,6.31E-01,0.4810976,-6.04508,0.1877977,CDK9,cyclin dependent kinase 9
216192_at,8.79E-01,6.32E-01,-0.4808877,-6.045178,-0.2987161,FABP7,fatty acid binding protein 7
215495_s_at,8.79E-01,6.32E-01,-0.4808877,-6.045178,-0.2778054,SAMD4A,sterile alpha motif domain containing 4A
200637_s_at,8.79E-01,6.32E-01,-0.4807398,-6.045246,-0.3337986,PTPRF,"protein tyrosine phosphatase, receptor type F"
220649_at,8.80E-01,6.32E-01,-0.480667,-6.04528,-0.4090136,AGBL3,ATP/GTP binding protein like 3
34846_at,8.80E-01,6.32E-01,-0.4805022,-6.045356,-0.091352,CAMK2B,calcium/calmodulin dependent protein kinase II beta
211751_at,8.80E-01,6.32E-01,-0.4801812,-6.045504,-0.3075024,LOC101930416///LOC101929792///LOC100996724///LOC653513///PDE4DIP,myomegalin-like///uncharacterized LOC101929792///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein-like///phosphodiesterase 4D interacting protein
214843_s_at,8.80E-01,6.32E-01,-0.4800358,-6.045572,-0.1485382,USP33,ubiquitin specific peptidase 33
207446_at,8.80E-01,6.32E-01,-0.4799447,-6.045614,-0.1984147,TLR6,toll like receptor 6
209306_s_at,8.80E-01,6.32E-01,0.4798746,-6.045646,0.1991763,SWAP70,SWAP switching B-cell complex 70kDa subunit
213559_s_at,8.80E-01,6.32E-01,0.4798392,-6.045662,0.2392787,ZNF467,zinc finger protein 467
210081_at,8.80E-01,6.32E-01,-0.4797593,-6.045699,-0.201693,AGER,advanced glycosylation end-product specific receptor
